High,Low,Actual,Instrument,Volume,UsdVolume,OpenInterest,Change,BestBid,BestBidSize,BestAsk,BestAskSize,Timestamp,TradeTimestamp
1928.21,1836.94,1902.07,ETH_USDT,6158.3015,11647272.19,0,0.0307,1901.7,0.2392,1902.07,0.2077,2023-05-29 07:25:46.7283741,1685345146600
1928.21,1836.94,1901.7,ETH_USDT,6158.4015,11647462.44,0,0.0305,1901.71,0.0001,1902.07,0.0077,2023-05-29 07:25:49.7644599,1685345149636
1928.21,1836.94,1902.07,ETH_USDT,6158.4016,11647462.63,0,0.0307,1901.68,0.2776,1902.07,0.2077,2023-05-29 07:25:51.6622852,1685345151534
1928.21,1836.94,1901.8,ETH_USDT,6157.3458,11645512.41,0,0.03,1901.8,0.0001,1902.02,0.0077,2023-05-29 07:26:52.2125217,1685345212084
1928.21,1836.94,1902.03,ETH_USDT,6157.3668,11645552.37,0,0.0301,1901.56,0.2776,1902.12,0.0001,2023-05-29 07:26:52.604899,1685345212475
1928.21,1836.94,1901.77,ETH_USDT,6157.3101,11645447.64,0,0.0301,1901.59,0.0077,1901.77,0.0001,2023-05-29 07:27:11.8744103,1685345231746
1928.21,1836.94,1901.12,ETH_USDT,6159.7944,11650172.46,0,0.0298,1901.12,1.64,1901.18,2.1039,2023-05-29 07:27:16.1272485,1685345235998
1928.21,1836.94,1901.02,ETH_USDT,6159.9522,11650472.56,0,0.0297,1901.03,0.0029,1901.31,2.1038,2023-05-29 07:27:16.6099211,1685345236481
1928.21,1836.94,1901.25,ETH_USDT,6160.1522,11650852.96,0,0.0298,1901.05,0.3276,1901.45,0.1578,2023-05-29 07:27:17.4870963,1685345237359
1928.21,1836.94,1900.69,ETH_USDT,6160.8222,11652127.12,0,0.0295,1900.69,0.0146,1901.16,2.1039,2023-05-29 07:27:22.2306315,1685345242102
1928.21,1836.94,1901.37,ETH_USDT,6161.8219,11654028.66,0,0.0299,1901.04,0.25,1901.45,0.1578,2023-05-29 07:27:31.1422132,1685345251011
1928.21,1836.94,1901.45,ETH_USDT,6161.9797,11654328.83,0,0.0299,1901.2,0.2578,1901.76,0.05,2023-05-29 07:27:34.2257081,1685345254097
1928.21,1836.94,1901.76,ETH_USDT,6161.9798,11654329.02,0,0.0301,1901.22,0.0078,1901.76,0.05,2023-05-29 07:27:35.7914985,1685345255661
1928.21,1836.94,1901.21,ETH_USDT,6161.9898,11654348.04,0,0.0298,1901.08,0.2776,1901.62,0.25,2023-05-29 07:27:42.9838305,1685345262855
1928.21,1836.94,1901.08,ETH_USDT,6162.1498,11654652.33,0,0.0297,1901.08,0.1176,1901.51,0.0078,2023-05-29 07:27:44.9200024,1685345264791
1928.21,1836.94,1901.07,ETH_USDT,6162.2098,11654766.44,0,0.0297,1901.07,0.0978,1901.13,0.0078,2023-05-29 07:27:46.4852389,1685345266356
1928.21,1836.94,1900.45,ETH_USDT,6162.9598,11656192.45,0,0.0294,1900.5,0.2,1901.05,0.194,2023-05-29 07:27:50.0049917,1685345269876
1928.21,1836.94,1900.51,ETH_USDT,6162.9698,11656211.47,0,0.0294,1900.34,0.25,1900.88,0.0078,2023-05-29 07:27:53.9301417,1685345273800
1928.21,1836.94,1900.31,ETH_USDT,6163.0298,11656325.53,0,0.0293,1900.31,0.0979,1900.34,0.0078,2023-05-29 07:27:54.7288197,1685345274600
1928.21,1836.94,1900.33,ETH_USDT,6163.2068,11656662.02,0,0.0293,1900.31,0.0979,1900.32,0.0078,2023-05-29 07:27:55.1247423,1685345274996
1928.21,1836.94,1900.31,ETH_USDT,6163.2668,11656776.08,0,0.0293,1900.31,0.0979,1900.32,0.0078,2023-05-29 07:27:55.5332764,1685345275404
1928.21,1836.94,1899.93,ETH_USDT,6163.4425,11657110.05,0,0.0291,1899.93,0.0379,1900.3,0.25,2023-05-29 07:27:56.7733178,1685345276645
1928.21,1836.94,1899.74,ETH_USDT,6163.5337,11657283.36,0,0.029,1899.55,0.1579,1899.73,0.2578,2023-05-29 07:27:57.2172888,1685345277081
1928.21,1836.94,1899.55,ETH_USDT,6163.6916,11657583.41,0,0.0289,1899.4,0.0005,1899.54,0.0078,2023-05-29 07:27:57.6626714,1685345277526
1928.21,1836.94,1899.18,ETH_USDT,6163.7016,11657602.41,0,0.0287,1899.17,0.158,1899.57,0.0078,2023-05-29 07:27:58.438288,1685345278310
1928.21,1836.94,1899.67,ETH_USDT,6163.8266,11657842.05,0,0.0287,1899.43,2.1058,1899.93,0.1579,2023-05-29 07:28:03.1255306,1685345282997
1928.21,1836.94,1899.93,ETH_USDT,6163.8597,11657904.96,0,0.0288,1899.6,0.0078,1899.93,0.1248,2023-05-29 07:28:03.511961,1685345283383
1928.21,1836.94,1899.49,ETH_USDT,6163.9897,11658152.01,0,0.0286,1899.32,2.306,1899.9,0.2,2023-05-29 07:28:20.4447722,1685345300316
1928.21,1836.94,1899.37,ETH_USDT,6163.9997,11658171.02,0,0.0285,1899.37,0.2284,1899.74,0.0078,2023-05-29 07:28:31.719846,1685345311591
1928.21,1836.94,1899.18,ETH_USDT,6164.0197,11658209.01,0,0.0284,1899.34,0.0005,1899.59,0.0078,2023-05-29 07:28:39.4191277,1685345319290
1928.21,1836.94,1899.03,ETH_USDT,6164.1797,11658512.99,0,0.0283,1898.83,0.05,1899.37,0.0078,2023-05-29 07:28:40.7700036,1685345320641
1928.21,1836.94,1898.79,ETH_USDT,6164.5409,11659199.1,0,0.0282,1898.79,0.1244,1899.08,0.0078,2023-05-29 07:28:41.754037,1685345321623
1928.21,1836.94,1898.43,ETH_USDT,6164.7209,11659540.99,0,0.028,1898.43,0.3177,1898.65,0.0078,2023-05-29 07:28:43.3383756,1685345323210
1928.21,1836.94,1898.41,ETH_USDT,6164.7309,11659559.98,0,0.028,1898.41,0.148,1898.66,0.0078,2023-05-29 07:28:53.3261137,1685345333197
1928.21,1836.94,1898.73,ETH_USDT,6164.8586,11659802.5,0,0.0281,1898.41,0.028,1898.73,0.0078,2023-05-29 07:28:55.6859191,1685345335557
1928.21,1836.94,1898.41,ETH_USDT,6164.8686,11659821.49,0,0.028,1898.48,0.0001,1898.68,0.0079,2023-05-29 07:28:58.0030223,1685345337874
1928.21,1836.94,1898.04,ETH_USDT,6164.9825,11660037.76,0,0.0278,1898.36,0.0001,1898.5,0.05,2023-05-29 07:28:58.8868111,1685345338758
1928.21,1836.94,1898.03,ETH_USDT,6164.9295,11659940.36,0,0.0277,1898.09,0.0001,1898.29,0.0079,2023-05-29 07:29:03.9941754,1685345343865
1928.21,1836.94,1898.04,ETH_USDT,6165.0939,11660252.52,0,0.0277,1898.03,0.0302,1898.04,2.0689,2023-05-29 07:29:14.7394978,1685345354610
1928.21,1836.94,1898.03,ETH_USDT,6165.1241,11660309.86,0,0.0277,1897.65,0.1581,1897.94,0.0079,2023-05-29 07:29:17.8884447,1685345357760
1928.21,1836.94,1898.41,ETH_USDT,6165.177,11660410.32,0,0.0279,1898.29,2.1071,1898.41,0.1131,2023-05-29 07:29:24.7040923,1685345364575
1928.21,1836.94,1898.79,ETH_USDT,6165.4423,11660914.22,0,0.0281,1898.46,0.25,1898.79,0.0559,2023-05-29 07:29:27.4659729,1685345367315
1928.21,1836.94,1899.17,ETH_USDT,6165.5085,11661039.98,0,0.0283,1899.06,0.3354,1899.17,0.1477,2023-05-29 07:29:32.5925551,1685345372464
1928.21,1836.94,1898.81,ETH_USDT,6165.7617,11661520.94,0,0.0281,1898.81,0.2776,1899.17,0.1477,2023-05-29 07:29:32.9782303,1685345372849
1928.21,1836.94,1899.17,ETH_USDT,6165.7712,11661538.99,0,0.0283,1899.07,0.0004,1899.16,0.0078,2023-05-29 07:29:36.4888593,1685345376360
1928.21,1836.94,1899.75,ETH_USDT,6166.2352,11662420.67,0,0.0286,1899.29,0.0078,1899.68,4.5,2023-05-29 07:29:46.1049576,1685345385965
1928.21,1836.94,1899.45,ETH_USDT,6166.4144,11662770.65,0,0.0283,1899.35,0.05,1899.91,0.25,2023-05-29 07:30:03.2466651,1685345403118
1928.21,1836.94,1899.93,ETH_USDT,6166.477,11662889.63,0,0.0286,1899.59,0.2776,1900.06,0.05,2023-05-29 07:30:06.9743407,1685345406838
1928.21,1836.94,1900.31,ETH_USDT,6166.635,11663189.99,0,0.0288,1900.21,2.105,1900.68,0.05,2023-05-29 07:30:18.2166196,1685345418088
1928.21,1836.94,1900.25,ETH_USDT,6166.645,11663209,0,0.0287,1900.26,0.0078,1900.68,0.25,2023-05-29 07:30:21.37888,1685345421248
1928.21,1836.94,1900.23,ETH_USDT,6166.655,11663228.01,0,0.0287,1900.18,0.2776,1900.49,0.25,2023-05-29 07:30:25.9103895,1685345425780
1928.21,1836.94,1899.94,ETH_USDT,6166.6551,11663228.2,0,0.0286,1899.94,0.2776,1900.48,0.0078,2023-05-29 07:30:30.9999991,1685345430870
1928.21,1836.94,1900.78,ETH_USDT,6167.5511,11664931.88,0,0.029,1900.08,0.5276,1900.56,0.2,2023-05-29 07:30:41.8884764,1685345441759
1928.21,1836.94,1900.42,ETH_USDT,6167.7434,11665306.48,0,0.029,1900.57,0.25,1901.06,0.2242,2023-05-29 07:31:11.7027759,1685345471574
1928.21,1836.94,1900.46,ETH_USDT,6167.7506,11665320.17,0,0.029,1900.46,0.2704,1900.99,0.0078,2023-05-29 07:31:18.3207645,1685345478190
1928.21,1836.94,1900.8,ETH_USDT,6167.898,11665600.4,0,0.0292,1900.34,0.2384,1900.8,0.0078,2023-05-29 07:31:29.3300745,1685345489197
1928.21,1836.94,1900.34,ETH_USDT,6168.2432,11666256.64,0,0.029,1900.34,0.1709,1900.81,0.0078,2023-05-29 07:31:32.9059057,1685345492777
1928.21,1836.94,1901.16,ETH_USDT,6168.7431,11667207.36,0,0.0294,1900.47,0.2776,1901.14,0.0078,2023-05-29 07:31:39.9213782,1685345499792
1928.21,1836.94,1900.44,ETH_USDT,6168.9331,11667568.57,0,0.029,1900.31,0.1385,1900.63,0.2193,2023-05-29 07:31:50.6146783,1685345510486
1928.21,1836.94,1900.31,ETH_USDT,6168.9931,11667682.63,0,0.029,1900.31,0.0785,1900.42,0.0078,2023-05-29 07:31:51.0542004,1685345510924
1928.21,1836.94,1899.79,ETH_USDT,6169.3531,11668366.87,0,0.0287,1899.8,0.2776,1900.28,0.05,2023-05-29 07:31:51.5748892,1685345511446
1928.21,1836.94,1899.8,ETH_USDT,6169.3631,11668385.87,0,0.0287,1899.59,0.05,1900.04,0.0078,2023-05-29 07:31:52.5277759,1685345512398
1928.21,1836.94,1899.59,ETH_USDT,6169.3719,11668402.6,0,0.0286,1899.59,0.05,1900.06,0.0078,2023-05-29 07:32:02.1837477,1685345522055
1928.21,1836.94,1899.41,ETH_USDT,6169.6858,11668999.07,0,0.0285,1899.3,0.2776,1899.85,0.0078,2023-05-29 07:32:04.9371052,1685345524808
1928.21,1836.94,1899.3,ETH_USDT,6169.6958,11669018.07,0,0.0284,1899.3,0.2776,1899.65,0.0078,2023-05-29 07:32:10.4597565,1685345530331
1928.21,1836.94,1899.17,ETH_USDT,6169.7658,11669151.06,0,0.0283,1899.17,0.0985,1899.44,0.0078,2023-05-29 07:32:15.1473106,1685345535018
1928.21,1836.94,1898.8,ETH_USDT,6169.8643,11669338.2,0,0.0281,1898.79,0.158,1899.06,2.1063,2023-05-29 07:32:19.0943201,1685345538965
1928.21,1836.94,1898.79,ETH_USDT,6169.9243,11669452.17,0,0.0281,1898.79,0.098,1898.89,0.0078,2023-05-29 07:32:19.8888734,1685345539760
1928.21,1836.94,1898.42,ETH_USDT,6170.0243,11669642.13,0,0.0279,1898.41,0.158,1898.74,0.0797,2023-05-29 07:32:20.7414214,1685345540612
1928.21,1836.94,1898.41,ETH_USDT,6170.0843,11669756.08,0,0.0279,1898.42,0.0001,1898.71,0.25,2023-05-29 07:32:21.1816519,1685345541052
1928.21,1836.94,1897.3,ETH_USDT,6176.2211,11681407.91,0,0.0273,1896.97,0.197,1897.47,0.0078,2023-05-29 07:32:21.7045041,1685345541571
1928.21,1836.94,1898.22,ETH_USDT,6176.2789,11681517.67,0,0.0278,1898.16,0.25,1898.4,0.0001,2023-05-29 07:32:34.1040565,1685345553974
1928.21,1836.94,1898.55,ETH_USDT,6176.5371,11682008.05,0,0.028,1898.55,0.4267,1898.56,0.0001,2023-05-29 07:32:35.3345636,1685345555203
1928.21,1836.94,1897.69,ETH_USDT,6184.2006,11696558.91,0,0.0275,1897.38,0.2384,1897.39,0.0078,2023-05-29 07:32:42.077987,1685345561945
1928.21,1836.94,1897.65,ETH_USDT,6184.3586,11696858.86,0,0.0275,1897.65,0.0001,1897.97,0.25,2023-05-29 07:32:42.5476707,1685345562415
1928.21,1836.94,1898.03,ETH_USDT,6188.7525,11705201.68,0,0.0277,1897.7,0.05,1898.03,0.136,2023-05-29 07:32:44.2871764,1685345564158
1928.21,1836.94,1896.83,ETH_USDT,6192.9166,11713105.57,0,0.0271,1897.65,0.1581,1897.96,0.05,2023-05-29 07:32:44.7290091,1685345564599
1928.21,1836.94,1897.65,ETH_USDT,6192.9266,11713124.56,0,0.0275,1897.66,0.0079,1897.96,0.25,2023-05-29 07:32:45.9463801,1685345565817
1928.21,1836.94,1896.84,ETH_USDT,6194.0466,11715250.37,0,0.0271,1897.65,0.0439,1897.96,2.1075,2023-05-29 07:32:50.2239287,1685345570090
1928.21,1836.94,1897.6,ETH_USDT,6194.1124,11715375.29,0,0.0275,1897.15,0.2776,1897.7,0.25,2023-05-29 07:32:52.2625669,1685345572133
1928.21,1836.94,1897.26,ETH_USDT,6194.0928,11715339.58,0,0.0274,1896.95,16.1621,1897.62,0.2,2023-05-29 07:33:03.6270117,1685345583492
1928.21,1836.94,1897.68,ETH_USDT,6196.0928,11719136.59,0,0.0276,1897.47,0.4267,1897.79,2.1077,2023-05-29 07:33:10.0417145,1685345589912
1928.21,1836.94,1897.28,ETH_USDT,6196.7429,11720370.59,0,0.0274,1897.27,0.1581,1897.49,0.25,2023-05-29 07:33:11.2944324,1685345591164
1928.21,1836.94,1897.29,ETH_USDT,6197.1029,11721053.88,0,0.0274,1897.27,0.1581,1897.47,0.25,2023-05-29 07:33:20.2675676,1685345600138
1928.21,1836.94,1897.27,ETH_USDT,6197.1129,11721072.86,0,0.0274,1897.27,0.1481,1897.38,0.05,2023-05-29 07:33:20.7009588,1685345600572
1928.21,1836.94,1896.9,ETH_USDT,6197.5615,11721924.2,0,0.0272,1896.91,0.2776,1897.27,0.0079,2023-05-29 07:33:22.2757276,1685345602146
1928.21,1836.94,1897.44,ETH_USDT,6198.0614,11722873.09,0,0.0275,1896.98,0.2776,1897.64,0.2,2023-05-29 07:33:30.1153769,1685345609986
1928.21,1836.94,1897.08,ETH_USDT,6198.0714,11722892.07,0,0.0273,1897.3,2.1082,1897.65,0.1581,2023-05-29 07:33:34.2288815,1685345614099
1928.21,1836.94,1896.89,ETH_USDT,6198.2514,11723233.67,0,0.0272,1896.89,0.1082,1897.12,2.1084,2023-05-29 07:33:34.6759968,1685345614546
1928.21,1836.94,1896.51,ETH_USDT,6198.4084,11723531.57,0,0.027,1896.51,0.1099,1896.9,0.2579,2023-05-29 07:33:36.3307762,1685345616201
1928.21,1836.94,1896.55,ETH_USDT,6199.6592,11725904.62,0,0.027,1896.51,0.0499,1896.98,0.5664,2023-05-29 07:33:37.2162052,1685345617087
1928.21,1836.94,1896.13,ETH_USDT,6200.0292,11726606.47,0,0.0268,1896.13,0.0844,1896.51,0.05,2023-05-29 07:33:37.6689964,1685345617540
1928.21,1836.94,1897.25,ETH_USDT,6200.0964,11726733.99,0,0.0274,1896.71,2.1089,1897.27,0.1582,2023-05-29 07:33:40.2078748,1685345620078
1928.21,1836.94,1896.69,ETH_USDT,6200.1047,11726749.74,0,0.0271,1896.24,0.2384,1897.05,0.05,2023-05-29 07:33:44.0123771,1685345623883
1928.21,1836.94,1896.88,ETH_USDT,6200.1048,11726749.93,0,0.0272,1896.35,0.2776,1896.88,0.0079,2023-05-29 07:33:46.7928315,1685345626660
1928.21,1836.94,1896.89,ETH_USDT,6200.113,11726765.49,0,0.0272,1896.38,0.0001,1896.88,0.0078,2023-05-29 07:33:48.3385743,1685345628209
1928.21,1836.94,1896.66,ETH_USDT,6201.0964,11728631.91,0,0.0271,1896.27,0.0079,1896.66,0.25,2023-05-29 07:34:04.2065046,1685345644076
1928.21,1836.94,1896.89,ETH_USDT,6201.0965,11728632.1,0,0.0273,1896.77,0.0079,1896.89,0.1578,2023-05-29 07:34:25.636681,1685345665504
1928.21,1836.94,1897.26,ETH_USDT,6201.4143,11729235.22,0,0.0275,1896.86,0.2855,1897.27,0.1582,2023-05-29 07:34:28.3417466,1685345668213
1928.21,1836.94,1897.38,ETH_USDT,6202.4143,11731133.3,0,0.0275,1897.1,0.2855,1897.42,0.3163,2023-05-29 07:34:33.3522875,1685345673223
1928.21,1836.94,1897.27,ETH_USDT,6202.4881,11731273.37,0,0.0275,1897.13,0.0079,1897.55,0.25,2023-05-29 07:34:37.658673,1685345677527
1928.21,1836.94,1897.65,ETH_USDT,6201.9411,11730263.35,0,0.0275,1897.3,0.0079,1897.65,0.1582,2023-05-29 07:35:02.1412377,1685345702012
1928.21,1836.94,1896.89,ETH_USDT,6202.5993,11731512.47,0,0.0271,1897.13,0.05,1897.65,0.4118,2023-05-29 07:35:04.4921114,1685345704363
1928.21,1836.94,1896.65,ETH_USDT,6215.2332,11755484.36,0,0.027,1896.66,0.2636,1897.58,0.1125,2023-05-29 07:35:15.5008802,1685345715372
1928.21,1836.94,1896.68,ETH_USDT,6215.5872,11756156.09,0,0.027,1896.9,0.2776,1897.27,0.1582,2023-05-29 07:35:16.295798,1685345716167
1928.21,1836.94,1897.01,ETH_USDT,6215.5972,11756175.07,0,0.0272,1896.92,0.3176,1897.26,0.0079,2023-05-29 07:35:17.8442231,1685345717713
1928.21,1836.94,1897.05,ETH_USDT,6215.5973,11756175.26,0,0.0272,1896.8,0.0001,1897.05,0.0079,2023-05-29 07:35:39.4525971,1685345739323
1928.21,1836.94,1897.01,ETH_USDT,6215.5976,11756175.83,0,0.0272,1897.02,0.0001,1897.26,0.0078,2023-05-29 07:35:48.3204418,1685345748191
1928.21,1836.94,1897.27,ETH_USDT,6215.7636,11756490.89,0,0.0273,1896.87,0.3176,1897.36,0.0001,2023-05-29 07:35:53.2575396,1685345753128
1928.21,1836.94,1897.5,ETH_USDT,6215.1595,11755385.91,0,0.0277,1896.98,0.3176,1897.54,0.05,2023-05-29 07:36:01.7310945,1685345761601
1928.21,1836.94,1897.65,ETH_USDT,6215.3078,11755667.43,0,0.0278,1897.21,0.0079,1897.74,0.25,2023-05-29 07:36:06.8668081,1685345766737
1928.21,1836.94,1897.85,ETH_USDT,6215.4539,11755944.81,0,0.0279,1897.47,0.0079,1897.84,0.05,2023-05-29 07:36:08.8653612,1685345768736
1928.21,1836.94,1897.66,ETH_USDT,6215.454,11755945,0,0.0278,1897.68,0.2854,1898.02,0.0001,2023-05-29 07:36:19.0461387,1685345778911
1928.21,1836.94,1898.33,ETH_USDT,6215.6729,11756360.66,0,0.0281,1897.91,0.0078,1898.38,0.1368,2023-05-29 07:36:28.4047084,1685345788267
1928.21,1836.94,1898.41,ETH_USDT,6215.831,11756660.91,0,0.0282,1898.18,0.0079,1898.55,16.2121,2023-05-29 07:36:34.2529509,1685345794123
1928.21,1836.94,1898.38,ETH_USDT,6215.931,11756850.82,0,0.0282,1898.13,0.2855,1898.53,0.25,2023-05-29 07:36:42.3324946,1685345802203
1928.21,1836.94,1898.54,ETH_USDT,6216.931,11758750.08,0,0.0283,1898.16,0.0079,1898.54,16.1621,2023-05-29 07:36:46.6967969,1685345806565
1928.21,1836.94,1898.42,ETH_USDT,6216.8683,11758634.26,0,0.0281,1898.27,0.0079,1898.42,0.0001,2023-05-29 07:37:44.1288388,1685345863998
1928.21,1836.94,1898.46,ETH_USDT,6216.8684,11758634.45,0,0.0281,1898.46,0.0079,1898.79,0.158,2023-05-29 07:37:49.8859743,1685345869757
1928.21,1836.94,1898.79,ETH_USDT,6217.0265,11758934.76,0,0.0283,1898.67,0.0678,1899.09,16.1621,2023-05-29 07:37:55.2615103,1685345875132
1928.21,1836.94,1899.25,ETH_USDT,6218.3179,11761404.16,0,0.028,1898.75,0.0078,1899.15,0.2,2023-05-29 07:38:00.2903249,1685345880160
1928.21,1836.94,1898.74,ETH_USDT,6218.3279,11761423.15,0,0.0277,1898.43,0.2776,1899.05,0.0078,2023-05-29 07:38:02.2571657,1685345882128
1928.21,1836.94,1898.43,ETH_USDT,6218.4016,11761563.11,0,0.0275,1898.43,0.204,1899.05,0.0001,2023-05-29 07:38:09.0689337,1685345888939
1928.21,1836.94,1897.78,ETH_USDT,6219.9615,11764524.78,0,0.0272,1898.17,0.05,1898.58,0.2278,2023-05-29 07:38:12.2256733,1685345892079
1928.21,1836.94,1898.41,ETH_USDT,6220.1274,11764839.84,0,0.0275,1898.2,0.25,1898.65,0.22,2023-05-29 07:38:16.163461,1685345896034
1928.21,1836.94,1899,ETH_USDT,6220.6273,11765789.44,0,0.0278,1898.51,0.25,1899.02,0.1304,2023-05-29 07:38:40.4364443,1685345920307
1928.21,1836.94,1898.98,ETH_USDT,6221.6273,11767689.08,0,0.0278,1898.72,0.0079,1898.98,16.1621,2023-05-29 07:38:43.6004413,1685345923471
1928.21,1836.94,1899.32,ETH_USDT,6223.9076,11772021.27,0,0.028,1899.21,0.2854,1899.41,16.1621,2023-05-29 07:38:47.2104249,1685345927081
1928.21,1836.94,1899.45,ETH_USDT,6224.5903,11773318.41,0,0.0281,1898.94,0.0078,1899.55,0.158,2023-05-29 07:38:49.2098109,1685345929081
1928.21,1836.94,1899.68,ETH_USDT,6225.3903,11774838.57,0,0.0282,1899.05,0.0078,1899.61,2.3691,2023-05-29 07:38:51.5045097,1685345931375
1928.21,1836.94,1899.57,ETH_USDT,6225.5864,11775211.21,0,0.0282,1899.18,0.0078,1899.57,16.1621,2023-05-29 07:38:56.1551783,1685345936020
1928.21,1836.94,1899.66,ETH_USDT,6223.572,11771494.88,0,0.028,1899.24,0.0078,1899.66,0.2635,2023-05-29 07:39:02.7328753,1685345942603
1928.21,1836.94,1899.74,ETH_USDT,6224.572,11773395.24,0,0.028,1899.26,0.2854,1899.93,1.4878,2023-05-29 07:39:04.6796386,1685345944551
1928.21,1836.94,1899.93,ETH_USDT,6224.73,11773695.52,0,0.0282,1899.5,0.0078,1899.96,16.1621,2023-05-29 07:39:08.7437034,1685345948615
1928.21,1836.94,1899.96,ETH_USDT,6224.7429,11773720.04,0,0.0282,1899.5,0.0078,1899.96,16.1621,2023-05-29 07:39:10.7708335,1685345950642
1928.21,1836.94,1899.57,ETH_USDT,6224.743,11773720.23,0,0.028,1899.57,0.0077,1899.92,0.0001,2023-05-29 07:39:11.5608709,1685345951431
1928.21,1836.94,1899.96,ETH_USDT,6225.2959,11774771.06,0,0.0282,1899.57,0.0077,1899.96,16.1621,2023-05-29 07:39:12.770216,1685345952641
1928.21,1836.94,1899.56,ETH_USDT,6225.3059,11774790.06,0,0.028,1899.57,0.0002,1899.96,16.1621,2023-05-29 07:39:18.2833553,1685345958154
1928.21,1836.94,1899.55,ETH_USDT,6225.6935,11775526.59,0,0.0279,1899.55,0.0979,1899.56,2.2542,2023-05-29 07:39:34.36898,1685345974240
1928.21,1836.94,1899.41,ETH_USDT,6224.0591,11772505.09,0,0.0283,1899.41,0.2775,1899.92,0.0078,2023-05-29 07:40:31.8421021,1685346031713
1928.21,1836.94,1899.17,ETH_USDT,6224.1748,11772724.9,0,0.0282,1899.17,0.1028,1899.37,0.191,2023-05-29 07:40:45.0220079,1685346044886
1928.21,1836.94,1899.23,ETH_USDT,6224.2355,11772840.23,0,0.0282,1898.79,0.158,1899.08,2.1062,2023-05-29 07:40:50.5167365,1685346050387
1928.21,1836.94,1898.79,ETH_USDT,6224.3555,11773068.16,0,0.028,1898.79,0.038,1898.89,2.1065,2023-05-29 07:40:52.562599,1685346052433
1928.21,1836.94,1898.76,ETH_USDT,6224.0539,11772513.09,0,0.0279,1898.42,0.0001,1898.76,0.0078,2023-05-29 07:41:04.6412224,1685346064512
1928.21,1836.94,1898.73,ETH_USDT,6224.054,11772513.28,0,0.0278,1898.42,0.0002,1898.77,16.1698,2023-05-29 07:41:21.0039506,1685346080875
1928.21,1836.94,1898.78,ETH_USDT,6225.0544,11774413.44,0,0.0279,1898.45,0.0002,1898.79,0.0077,2023-05-29 07:41:31.3081861,1685346091179
1928.21,1836.94,1899.15,ETH_USDT,6225.4544,11775173.35,0,0.0281,1898.73,0.0002,1899.17,0.158,2023-05-29 07:41:37.0740295,1685346096945
1928.21,1836.94,1899.17,ETH_USDT,6225.5179,11775293.99,0,0.0281,1898.81,2.1065,1899.17,0.0945,2023-05-29 07:41:38.0498003,1685346097921
1928.21,1836.94,1898.83,ETH_USDT,6225.5336,11775323.82,0,0.0279,1898.83,0.0077,1899.16,0.0001,2023-05-29 07:41:54.048184,1685346113919
1928.21,1836.94,1898.98,ETH_USDT,6225.2282,11774759.88,0,0.028,1898.99,0.0076,1899.03,0.0002,2023-05-29 07:42:10.3367953,1685346130207
1928.21,1836.94,1899.06,ETH_USDT,6226.2279,11776659.07,0,0.028,1898.64,0.0001,1899.06,0.0076,2023-05-29 07:42:19.1437796,1685346139012
1928.21,1836.94,1899.11,ETH_USDT,6226.2379,11776678.07,0,0.028,1899.11,0.0462,1899.12,0.0076,2023-05-29 07:42:28.5227161,1685346148393
1928.21,1836.94,1899.08,ETH_USDT,6226.2479,11776697.07,0,0.028,1899.08,0.0362,1899.09,0.1486,2023-05-29 07:42:39.3852499,1685346159256
1928.21,1836.94,1899.16,ETH_USDT,6227.233,11778568.62,0,0.0281,1899.08,0.0261,1899.17,0.079,2023-05-29 07:42:48.914962,1685346168786
1928.21,1836.94,1899.13,ETH_USDT,6227.243,11778587.62,0,0.028,1898.67,0.2776,1899.17,0.079,2023-05-29 07:42:55.9128282,1685346175782
1928.21,1836.94,1898.03,ETH_USDT,6232.4397,11788486.39,0,0.0276,1898.46,2.1069,1899.02,0.0078,2023-05-29 07:43:01.8111547,1685346181682
1928.21,1836.94,1897.85,ETH_USDT,6250.5744,11822918.66,0,0.0275,1897.85,0.1206,1898.02,0.2578,2023-05-29 07:43:16.5738802,1685346196443
1928.21,1836.94,1898.41,ETH_USDT,6250.7344,11823222.5,0,0.0278,1897.66,0.2776,1898.01,0.0078,2023-05-29 07:43:17.0605426,1685346196931
1928.21,1836.94,1898.64,ETH_USDT,6251.1457,11824003.66,0,0.0279,1898.08,0.0079,1898.64,2.1067,2023-05-29 07:43:48.5495195,1685346228418
1928.21,1836.94,1898.19,ETH_USDT,6250.2953,11822432.19,0,0.0276,1898.19,0.0078,1898.49,0.0001,2023-05-29 07:44:02.8844277,1685346242755
1928.21,1836.94,1898.67,ETH_USDT,6251.2949,11824330.82,0,0.0278,1898.22,0.0078,1898.76,16.2121,2023-05-29 07:44:35.9480483,1685346275819
1928.21,1836.94,1898.3,ETH_USDT,6251.295,11824331.01,0,0.0276,1898.3,0.0079,1898.76,0.05,2023-05-29 07:44:47.8381761,1685346287709
1928.21,1836.94,1898.5,ETH_USDT,6250.9905,11823768.19,0,0.0278,1898.33,0.0077,1898.78,0.2501,2023-05-29 07:45:20.3405598,1685346320195
1928.21,1836.94,1898.79,ETH_USDT,6251.0214,11823826.88,0,0.0279,1898.33,0.0077,1898.78,0.0001,2023-05-29 07:45:35.5478739,1685346335419
1928.21,1836.94,1898.34,ETH_USDT,6251.0295,11823842.27,0,0.0277,1898.03,0.4357,1898.39,0.25,2023-05-29 07:45:55.7045291,1685346355575
