High,Low,Actual,Instrument,Volume,UsdVolume,OpenInterest,Change,BestBid,BestBidSize,BestAsk,BestAskSize,Timestamp,TradeTimestamp
1917.05,1881.27,1901.41,ETH_USDT,4214.7281,8013862.64,0,0.0092,1901.09,0.0078,1901.47,0.1997,2023-05-30 17:18:43.9596859,1685467123849
1917.05,1881.27,1901.42,ETH_USDT,4215.7281,8015764.94,0,0.0092,1901.09,0.0078,1901.44,2.1036,2023-05-30 17:18:44.3725888,1685467124262
1917.05,1881.27,1901.34,ETH_USDT,4215.7282,8015765.13,0,0.0091,1901.09,0.0078,1901.45,2.1036,2023-05-30 17:18:55.4376397,1685467135321
1917.05,1881.27,1900.99,ETH_USDT,4215.5955,8015515.87,0,0.0092,1900.99,0.1159,1901.09,0.4239,2023-05-30 17:19:13.1949168,1685467153079
1917.05,1881.27,1901.11,ETH_USDT,4215.7555,8015820.19,0,0.0093,1900.99,0.1159,1901.36,0.2627,2023-05-30 17:19:14.3861092,1685467154271
1917.05,1881.27,1901.47,ETH_USDT,4216.8155,8017836.6,0,0.0095,1901.02,0.0078,1901.48,2.1036,2023-05-30 17:19:32.9524408,1685467172826
1917.05,1881.27,1901.18,ETH_USDT,4216.8156,8017836.79,0,0.0093,1901.16,0.0078,1901.68,0.2776,2023-05-30 17:19:37.0265595,1685467176916
1917.05,1881.27,1900.7,ETH_USDT,4217.4756,8019091.91,0,0.009,1900.67,0.05,1901.12,0.0078,2023-05-30 17:19:51.5174509,1685467191407
1917.05,1881.27,1901.13,ETH_USDT,4217.5989,8019326.44,0,0.0093,1900.69,0.0708,1901.12,0.05,2023-05-30 17:19:56.3917176,1685467196281
1917.05,1881.27,1901.22,ETH_USDT,4212.9596,8010585.96,0,0.0092,1900.7,0.0078,1901.23,0.05,2023-05-30 17:20:01.4711,1685467201360
1917.05,1881.27,1901.23,ETH_USDT,4212.9597,8010586.15,0,0.0092,1900.74,0.0078,1901.23,0.04,2023-05-30 17:20:02.2518663,1685467202142
1917.05,1881.27,1901.47,ETH_USDT,4214.0797,8012716.76,0,0.0094,1901.35,0.192,1901.68,0.2776,2023-05-30 17:20:06.5334386,1685467206420
1917.05,1881.27,1901.09,ETH_USDT,4214.1297,8012811.86,0,0.0092,1900.99,0.1578,1901.48,0.0078,2023-05-30 17:20:41.4867923,1685467241373
1917.05,1881.27,1900.99,ETH_USDT,4212.9291,8010548.71,0,0.0087,1900.99,0.1578,1901.28,0.0078,2023-05-30 17:21:03.1215673,1685467263008
1917.05,1881.27,1901.28,ETH_USDT,4212.9292,8010548.9,0,0.0089,1900.99,0.1501,1901.28,0.2854,2023-05-30 17:21:04.6644619,1685467264551
1917.05,1881.27,1900.99,ETH_USDT,4212.9368,8010563.36,0,0.0087,1900.99,0.1501,1901.28,0.2854,2023-05-30 17:21:05.040579,1685467264930
1917.05,1881.27,1901.64,ETH_USDT,4213.0961,8010866.43,0,0.0091,1901.24,2.1038,1901.65,4.5,2023-05-30 17:21:16.5906002,1685467276475
1917.05,1881.27,1901.08,ETH_USDT,4213.0962,8010866.62,0,0.0088,1901.08,0.0078,1901.59,0.5432,2023-05-30 17:21:26.360813,1685467286251
1917.05,1881.27,1901.3,ETH_USDT,4213.0963,8010866.81,0,0.0089,1901.09,0.0009,1901.6,0.0001,2023-05-30 17:21:46.9323441,1685467306821
1917.05,1881.27,1901.2,ETH_USDT,4213.3511,8011351.48,0,0.0088,1901.1,0.0076,1901.32,0.1277,2023-05-30 17:21:52.555888,1685467312438
1917.05,1881.27,1900.99,ETH_USDT,4213.4111,8011465.6,0,0.0087,1900.99,0.0915,1901,0.4317,2023-05-30 17:21:59.4928191,1685467319347
1917.05,1881.27,1901.06,ETH_USDT,4213.6636,8011960.84,0,0.0086,1900.77,0.1999,1901.24,16.1621,2023-05-30 17:22:09.2163114,1685467329092
1917.05,1881.27,1901.03,ETH_USDT,4213.6637,8011961.03,0,0.0086,1901.03,0.0077,1901.34,0.2776,2023-05-30 17:22:47.8348538,1685467367725
1917.05,1881.27,1901.01,ETH_USDT,4193.6786,7974279.06,0,0.0087,1900.75,0.0077,1901.01,0.0001,2023-05-30 17:23:11.6884213,1685467391576
1917.05,1881.27,1901.04,ETH_USDT,4193.6787,7974279.25,0,0.0088,1900.75,0.0077,1901.3,0.263,2023-05-30 17:23:12.8526352,1685467392739
1917.05,1881.27,1901.03,ETH_USDT,4193.6866,7974294.28,0,0.0087,1900.66,0.0017,1901.06,0.0078,2023-05-30 17:23:41.7190166,1685467421601
1917.05,1881.27,1900.61,ETH_USDT,4193.7036,7974326.6,0,0.0085,1900.61,0.1435,1900.88,0.0078,2023-05-30 17:23:47.0676542,1685467426957
1917.05,1881.27,1900.93,ETH_USDT,4191.7451,7970634.33,0,0.0085,1900.61,0.1263,1900.93,0.2854,2023-05-30 17:24:06.3084604,1685467446199
1917.05,1881.27,1901.03,ETH_USDT,4191.7549,7970652.97,0,0.0085,1900.94,4.2044,1901.05,2.1118,2023-05-30 17:24:42.8424866,1685467482733
1917.05,1881.27,1901.04,ETH_USDT,4192.6787,7972409.92,0,0.0085,1901.04,3.2806,1901.05,2.202,2023-05-30 17:24:44.4089539,1685467484298
1917.05,1881.27,1900.77,ETH_USDT,4192.6788,7972410.11,0,0.0084,1900.67,0.0017,1901.14,0.2776,2023-05-30 17:24:50.9979609,1685467490875
1917.05,1881.27,1901.05,ETH_USDT,4193.6233,7974207.4,0,0.0084,1901.13,0.1916,1901.14,3.1008,2023-05-30 17:25:06.8987756,1685467506789
1917.05,1881.27,1901.11,ETH_USDT,4193.6733,7974302.5,0,0.0085,1901.11,0.1914,1901.14,3.1008,2023-05-30 17:25:07.2946805,1685467507180
1917.05,1881.27,1901.1,ETH_USDT,4193.7234,7974397.79,0,0.0085,1901.05,3.5591,1901.12,0.0078,2023-05-30 17:25:08.4588316,1685467508348
1917.05,1881.27,1900.83,ETH_USDT,4193.7235,7974397.98,0,0.0083,1900.65,0.0005,1900.83,0.0078,2023-05-30 17:25:25.3672174,1685467525257
1917.05,1881.27,1900.61,ETH_USDT,4193.7735,7974493.06,0,0.0082,1900.61,0.0769,1900.91,0.0078,2023-05-30 17:25:45.519971,1685467545404
1917.05,1881.27,1900.88,ETH_USDT,4193.7736,7974493.25,0,0.0083,1900.61,0.0769,1900.88,0.2854,2023-05-30 17:25:48.6585805,1685467548547
1917.05,1881.27,1900.61,ETH_USDT,4193.7816,7974508.46,0,0.0082,1900.61,0.0769,1900.8,0.0078,2023-05-30 17:25:52.8938907,1685467552784
1917.05,1881.27,1900.48,ETH_USDT,4193.0426,7973132,0,0.0083,1900.23,0.4264,1900.6,0.0078,2023-05-30 17:26:08.4369345,1685467568320
1917.05,1881.27,1900.23,ETH_USDT,4193.0926,7973227.05,0,0.0082,1900.23,0.1079,1900.53,0.0078,2023-05-30 17:26:10.8394725,1685467570727
1917.05,1881.27,1900.24,ETH_USDT,4195.1811,7977197.03,0,0.0082,1899.85,0.1579,1900.23,0.263,2023-05-30 17:26:11.2803927,1685467571172
1917.05,1881.27,1899.85,ETH_USDT,4195.2311,7977292.07,0,0.008,1899.86,0.0078,1900.04,0.4057,2023-05-30 17:26:12.9546423,1685467572839
1917.05,1881.27,1899.47,ETH_USDT,4195.4148,7977641.21,0,0.0078,1899.47,0.1079,1899.78,0.0078,2023-05-30 17:26:52.4135309,1685467612304
1917.05,1881.27,1899.33,ETH_USDT,4195.5148,7977831.25,0,0.0077,1899.13,0.133,1899.69,0.2708,2023-05-30 17:26:54.7683568,1685467614660
1917.05,1881.27,1899.37,ETH_USDT,4196.5648,7979826.54,0,0.0077,1899.09,0.108,1899.38,2.1059,2023-05-30 17:26:59.172066,1685467619053
1917.05,1881.27,1899.09,ETH_USDT,4195.0909,7977055.72,0,0.0074,1899.1,0.0078,1899.38,2.1059,2023-05-30 17:27:00.8985879,1685467620790
1917.05,1881.27,1899.36,ETH_USDT,4195.5355,7977900.58,0,0.0075,1899.1,0.0942,1899.36,4.1132,2023-05-30 17:27:03.8588068,1685467623750
1917.05,1881.27,1899.66,ETH_USDT,4195.5356,7977900.77,0,0.0077,1899.5,0.2854,1899.66,0.0001,2023-05-30 17:27:23.8171757,1685467643709
1917.05,1881.27,1899.87,ETH_USDT,4196.2073,7979177.52,0,0.0078,1899.93,0.0078,1900.23,0.1579,2023-05-30 17:27:30.8958023,1685467650787
1917.05,1881.27,1899.94,ETH_USDT,4196.2074,7979177.71,0,0.0078,1899.94,0.4762,1900.23,0.4223,2023-05-30 17:27:57.2082306,1685467677100
1917.05,1881.27,1899.92,ETH_USDT,4194.1692,7975333.37,0,0.0076,1899.83,0.0078,1899.92,0.0721,2023-05-30 17:28:30.4928906,1685467710385
1917.05,1881.27,1899.82,ETH_USDT,4194.1771,7975348.38,0,0.0076,1899.83,0.0078,1899.92,0.0721,2023-05-30 17:28:30.8625008,1685467710755
1917.05,1881.27,1899,ETH_USDT,4194.8241,7976577.76,0,0.0071,1899.01,0.2869,1899.25,0.0078,2023-05-30 17:28:33.9842484,1685467713873
1917.05,1881.27,1899.02,ETH_USDT,4195.0869,7977077.05,0,0.0072,1898.72,0.25,1899.12,0.0078,2023-05-30 17:28:34.3807938,1685467714271
1917.05,1881.27,1898.72,ETH_USDT,4195.1369,7977172.03,0,0.007,1898.71,0.158,1899.35,0.0526,2023-05-30 17:28:35.6587744,1685467715550
1917.05,1881.27,1899.05,ETH_USDT,4196.1969,7979185.91,0,0.0072,1898.98,2.1063,1899.05,1.9478,2023-05-30 17:28:36.4832454,1685467716371
1917.05,1881.27,1899.37,ETH_USDT,4196.684,7980111.34,0,0.0073,1898.85,0.0077,1899.33,0.0001,2023-05-30 17:28:54.1044894,1685467733996
1917.05,1881.27,1899.47,ETH_USDT,4196.5337,7979828.71,0,0.0074,1899.14,0.2,1899.47,0.0981,2023-05-30 17:29:12.9758439,1685467752868
1917.05,1881.27,1899.64,ETH_USDT,4196.6437,7980037.74,0,0.0075,1899.57,0.0078,1899.68,0.0001,2023-05-30 17:29:17.3924871,1685467757285
1917.05,1881.27,1899.7,ETH_USDT,4196.8037,7980341.83,0,0.0075,1899.62,0.0078,1899.85,0.158,2023-05-30 17:29:22.3035869,1685467762196
1917.05,1881.27,1899.85,ETH_USDT,4197.0201,7980753.14,0,0.0076,1899.83,0.0578,1899.85,0.158,2023-05-30 17:29:22.6794158,1685467762572
1917.05,1881.27,1899.74,ETH_USDT,4197.0202,7980753.33,0,0.0075,1899.74,0.0078,1899.85,0.1521,2023-05-30 17:29:47.7101116,1685467787603
1917.05,1881.27,1899.85,ETH_USDT,4197.0702,7980848.37,0,0.0076,1899.84,2.1129,1899.85,0.1022,2023-05-30 17:29:48.4925487,1685467788384
1917.05,1881.27,1899.64,ETH_USDT,4167.429,7924925.36,0,0.007,1899.84,0.05,1900.21,0.0078,2023-05-30 17:30:00.7307894,1685467800623
1917.05,1881.27,1899.51,ETH_USDT,4167.527,7925111.61,0,0.0069,1899.47,0.1579,1899.89,0.0078,2023-05-30 17:30:11.5862055,1685467811479
1917.05,1881.27,1899.48,ETH_USDT,4167.5903,7925231.9,0,0.0069,1899.47,0.1579,1899.71,2.1055,2023-05-30 17:30:15.9474281,1685467815840
1917.05,1881.27,1899.47,ETH_USDT,4167.6362,7925319.12,0,0.0069,1899.47,0.1579,1899.64,0.0078,2023-05-30 17:30:16.7861787,1685467816671
1917.05,1881.27,1899.51,ETH_USDT,4168.004,7926018.08,0,0.0069,1899.47,0.1042,1899.7,0.3159,2023-05-30 17:30:18.3503628,1685467818243
1917.05,1881.27,1899.7,ETH_USDT,4168.0041,7926018.27,0,0.007,1899.48,0.0078,1899.62,0.2631,2023-05-30 17:30:21.009071,1685467820902
1917.05,1881.27,1899.48,ETH_USDT,4168.0118,7926032.9,0,0.0069,1899.48,0.0001,1899.65,0.0077,2023-05-30 17:30:33.547128,1685467833440
1917.05,1881.27,1899.47,ETH_USDT,4168.0203,7926049.05,0,0.0069,1899.48,0.0001,1899.65,0.0077,2023-05-30 17:30:35.5030918,1685467835395
1917.05,1881.27,1899.45,ETH_USDT,4168.1162,7926231.29,0,0.0069,1899.45,0.0001,1899.46,0.5029,2023-05-30 17:30:42.4434126,1685467842336
1917.05,1881.27,1899.09,ETH_USDT,4168.2742,7926531.48,0,0.0067,1898.71,0.4159,1899.4,0.0078,2023-05-30 17:30:54.5360465,1685467854429
1917.05,1881.27,1898.71,ETH_USDT,4162.7255,7916063.63,0,0.007,1898.71,0.1081,1898.91,0.0078,2023-05-30 17:31:05.8361536,1685467865728
1917.05,1881.27,1899.11,ETH_USDT,4163.0266,7916635.71,0,0.0072,1898.79,0.2,1899.11,4.2067,2023-05-30 17:31:12.8505353,1685467872740
1917.05,1881.27,1898.84,ETH_USDT,4163.0766,7916730.69,0,0.0071,1898.71,0.1081,1898.91,2.1564,2023-05-30 17:31:16.2400433,1685467876130
1917.05,1881.27,1898.91,ETH_USDT,4163.0866,7916749.69,0,0.0071,1898.72,0.0001,1899.17,0.21,2023-05-30 17:31:19.1710363,1685467879064
1917.05,1881.27,1898.71,ETH_USDT,4163.1366,7916844.67,0,0.007,1898.72,0.0078,1898.9,0.0001,2023-05-30 17:31:27.0276063,1685467886921
1917.05,1881.27,1899.05,ETH_USDT,4163.3466,7917243.63,0,0.0072,1898.72,0.0547,1899.02,0.0526,2023-05-30 17:31:30.8680161,1685467890742
1917.05,1881.27,1898.69,ETH_USDT,4163.3966,7917338.61,0,0.007,1898.56,0.2776,1898.99,2.1063,2023-05-30 17:31:39.0796935,1685467898973
1917.05,1881.27,1897.97,ETH_USDT,4170.5486,7930919.3,0,0.0066,1897.84,0.0001,1898.16,2.1073,2023-05-30 17:31:42.9983181,1685467902888
1917.05,1881.27,1897.95,ETH_USDT,4170.6012,7931019.18,0,0.0066,1897.95,0.1055,1897.96,8.0736,2023-05-30 17:31:43.535509,1685467903425
1917.05,1881.27,1897.77,ETH_USDT,4170.7667,7931333.41,0,0.0065,1897.57,0.1081,1897.62,0.0079,2023-05-30 17:31:44.0411503,1685467903927
1917.05,1881.27,1897.76,ETH_USDT,4171.49,7932706.68,0,0.0065,1897.6,0.0079,1897.75,0.05,2023-05-30 17:31:47.0619136,1685467906955
1917.05,1881.27,1896.95,ETH_USDT,4172.54,7934699.53,0,0.0061,1897.59,0.0005,1897.8,0.3302,2023-05-30 17:31:49.7013363,1685467909595
1917.05,1881.27,1897.85,ETH_USDT,4172.5407,7934700.86,0,0.0065,1897.59,0.0005,1897.85,0.0605,2023-05-30 17:31:56.4476037,1685467916341
1917.05,1881.27,1897.86,ETH_USDT,4172.6007,7934814.78,0,0.0065,1897.7,2.1078,1897.95,0.1581,2023-05-30 17:31:57.7600679,1685467917644
1917.05,1881.27,1897.95,ETH_USDT,4172.7525,7935103.02,0,0.0066,1897.86,0.0079,1897.95,0.0063,2023-05-30 17:31:58.7761621,1685467918670
1917.05,1881.27,1897.97,ETH_USDT,4172.8025,7935197.96,0,0.0066,1897.89,0.0079,1898.13,0.05,2023-05-30 17:31:59.2983505,1685467919191
1917.05,1881.27,1898.01,ETH_USDT,4172.9706,7935517.16,0,0.0066,1898.02,0.0743,1898.13,0.04,2023-05-30 17:31:59.8958573,1685467919788
1917.05,1881.27,1898.33,ETH_USDT,4172.8123,7935220.72,0,0.007,1898.32,0.4239,1898.33,0.0142,2023-05-30 17:32:00.4822892,1685467920375
1917.05,1881.27,1898.6,ETH_USDT,4172.8365,7935266.68,0,0.0071,1898.47,0.2042,1898.6,0.05,2023-05-30 17:32:06.8133437,1685467926707
1917.05,1881.27,1898.71,ETH_USDT,4172.8965,7935380.65,0,0.0072,1898.7,0.0079,1898.71,0.108,2023-05-30 17:32:27.8089012,1685467947696
1917.05,1881.27,1899.08,ETH_USDT,4173.0145,7935604.8,0,0.0074,1898.99,0.1981,1899.09,0.4218,2023-05-30 17:32:38.9139798,1685467958807
1917.05,1881.27,1899.09,ETH_USDT,4173.0645,7935699.8,0,0.0074,1899.08,2.114,1899.09,0.108,2023-05-30 17:32:40.223619,1685467960112
1917.05,1881.27,1899.25,ETH_USDT,4173.2745,7936098.81,0,0.0075,1899.09,0.0526,1899.47,0.208,2023-05-30 17:32:51.8946956,1685467971787
1917.05,1881.27,1899.36,ETH_USDT,4173.2743,7936099.15,0,0.0073,1899.36,3.9588,1899.46,0.3338,2023-05-30 17:33:01.5531271,1685467981441
1917.05,1881.27,1899.42,ETH_USDT,4173.3744,7936289.37,0,0.0074,1898.98,0.0006,1899.42,0.0126,2023-05-30 17:33:04.3206327,1685467984212
1917.05,1881.27,1898.99,ETH_USDT,4173.382,7936303.81,0,0.0071,1898.99,0.0078,1899,0.3469,2023-05-30 17:33:13.3674749,1685467993245
1917.05,1881.27,1898.71,ETH_USDT,4173.4358,7936406.01,0,0.007,1898.71,0.105,1898.72,0.0611,2023-05-30 17:33:14.6843737,1685467994576
1917.05,1881.27,1898.72,ETH_USDT,4173.4458,7936425.01,0,0.007,1898.71,0.1051,1898.91,0.0126,2023-05-30 17:33:16.5144447,1685467996396
1917.05,1881.27,1898.71,ETH_USDT,4173.4958,7936519.99,0,0.007,1898.71,0.0551,1898.72,0.0078,2023-05-30 17:33:16.9325035,1685467996823
1917.05,1881.27,1898.95,ETH_USDT,4173.8558,7937203.94,0,0.0071,1898.73,0.0001,1898.79,0.2631,2023-05-30 17:33:18.3048433,1685467998197
1917.05,1881.27,1898.79,ETH_USDT,4173.8622,7937216.1,0,0.007,1898.73,0.0001,1898.79,0.2631,2023-05-30 17:33:20.4031154,1685468000296
1917.05,1881.27,1898.72,ETH_USDT,4173.8694,7937229.78,0,0.007,1898.72,0.0007,1898.84,0.0072,2023-05-30 17:33:25.4354706,1685468005320
1917.05,1881.27,1898.71,ETH_USDT,4173.9194,7937324.76,0,0.007,1898.71,0.0057,1898.83,0.0079,2023-05-30 17:33:26.7670545,1685468006661
1917.05,1881.27,1898.83,ETH_USDT,4173.9232,7937331.98,0,0.0071,1898.72,0.1025,1898.83,0.0079,2023-05-30 17:33:30.1885609,1685468010075
1917.05,1881.27,1898.81,ETH_USDT,4173.9273,7937339.77,0,0.0071,1898.76,0.0037,1899.22,16.3621,2023-05-30 17:33:31.5473475,1685468011440
1917.05,1881.27,1899.46,ETH_USDT,4178.6557,7946324.36,0,0.0074,1899.31,0.25,1899.46,2.94,2023-05-30 17:33:32.1479722,1685468012021
1917.05,1881.27,1899.47,ETH_USDT,4178.7057,7946419.39,0,0.0074,1899.46,3.0255,1899.47,0.108,2023-05-30 17:33:32.7106947,1685468012591
1917.05,1881.27,1899.85,ETH_USDT,4178.742,7946490.23,0,0.0075,1899.84,0.3447,1899.85,0.098,2023-05-30 17:34:14.2296557,1685468054121
1917.05,1881.27,1899.84,ETH_USDT,4178.7421,7946490.42,0,0.0075,1899.84,0.0947,1899.85,0.098,2023-05-30 17:34:16.6358571,1685468056529
1917.05,1881.27,1900.03,ETH_USDT,4178.8521,7946699.5,0,0.0076,1899.94,0.0078,1900.18,0.2631,2023-05-30 17:34:19.8168353,1685468059711
1917.05,1881.27,1900.53,ETH_USDT,4179.0621,7947098.71,0,0.0078,1900.51,0.2904,1900.52,3,2023-05-30 17:34:24.9401357,1685468064830
1917.05,1881.27,1900.68,ETH_USDT,4179.4721,7947878.3,0,0.0079,1900.67,0.4239,1900.68,0.0173,2023-05-30 17:34:30.0756838,1685468069967
1917.05,1881.27,1900.99,ETH_USDT,4179.5821,7948087.49,0,0.0081,1900.98,2.3619,1900.99,0.0479,2023-05-30 17:34:31.3121735,1685468071204
1917.05,1881.27,1901.32,ETH_USDT,4179.6378,7948193.42,0,0.0083,1901.01,0.0078,1901.33,0.05,2023-05-30 17:34:31.7698966,1685468071652
1917.05,1881.27,1901.01,ETH_USDT,4179.6379,7948193.61,0,0.0081,1901.01,0.0078,1901.33,0.05,2023-05-30 17:34:34.5586843,1685468074449
1917.05,1881.27,1901.37,ETH_USDT,4179.6479,7948212.64,0,0.0083,1901.35,0.0076,1901.37,0.1479,2023-05-30 17:34:37.329537,1685468077224
1917.05,1881.27,1900.93,ETH_USDT,4180.0579,7948992.43,0,0.008,1900.94,0.0524,1901.36,0.0078,2023-05-30 17:34:44.354998,1685468084249
1917.05,1881.27,1900.98,ETH_USDT,4180.1157,7949102.36,0,0.0081,1900.99,0.0525,1901.37,0.0979,2023-05-30 17:34:44.7579972,1685468084652
1917.05,1881.27,1901.37,ETH_USDT,4180.1757,7949216.49,0,0.0083,1901.35,0.0078,1901.37,0.0379,2023-05-30 17:34:55.2884172,1685468095181
1917.05,1881.27,1901.62,ETH_USDT,4181.7239,7952162.56,0,0.0084,1901.36,0.0524,1901.74,0.0078,2023-05-30 17:35:06.9565683,1685468106850
1917.05,1881.27,1901.93,ETH_USDT,4181.9829,7952655.33,0,0.0085,1901.96,2.103,1901.97,0.2384,2023-05-30 17:35:09.7059492,1685468109600
1917.05,1881.27,1902.13,ETH_USDT,4182.1429,7952959.79,0,0.0086,1901.77,0.0524,1902.07,0.2629,2023-05-30 17:35:23.9893616,1685468123884
1917.05,1881.27,1902.32,ETH_USDT,4183.2205,7955010.49,0,0.0087,1902.19,0.4239,1902.2,0.1206,2023-05-30 17:35:26.6789859,1685468126568
1917.05,1881.27,1902.01,ETH_USDT,4183.6405,7955809.73,0,0.0086,1901.98,0.0525,1902.51,0.1577,2023-05-30 17:35:36.6416838,1685468136523
1917.05,1881.27,1902.21,ETH_USDT,4183.6163,7955764.91,0,0.0087,1901.96,0.0003,1902.4,0.05,2023-05-30 17:36:06.4345087,1685468166325
1917.05,1881.27,1902.28,ETH_USDT,4183.7162,7955955.03,0,0.0088,1902.27,2.1027,1902.4,0.0078,2023-05-30 17:36:13.6051263,1685468173499
1917.05,1881.27,1902.51,ETH_USDT,4183.8762,7956259.54,0,0.0089,1902.39,0.0599,1902.51,0.1405,2023-05-30 17:36:14.4286486,1685468174319
1917.05,1881.27,1902.08,ETH_USDT,4183.9263,7956354.89,0,0.0086,1902.08,0.0078,1902.51,0.0905,2023-05-30 17:36:25.8071076,1685468185701
1917.05,1881.27,1902.51,ETH_USDT,4183.9763,7956450.06,0,0.0089,1902.08,0.0078,1902.51,0.0905,2023-05-30 17:36:26.21777,1685468186113
1917.05,1881.27,1902.58,ETH_USDT,4184.1863,7956849.76,0,0.0089,1902.68,0.0076,1902.89,0.7043,2023-05-30 17:36:27.043143,1685468186936
1917.05,1881.27,1902.89,ETH_USDT,4184.5463,7957535.08,0,0.0091,1902.88,0.0578,1903.19,0.05,2023-05-30 17:36:31.4525871,1685468191337
1917.05,1881.27,1903.12,ETH_USDT,4186.5463,7961342.91,0,0.0092,1903.11,0.05,1903.25,0.3182,2023-05-30 17:36:36.1664741,1685468196061
1917.05,1881.27,1903,ETH_USDT,4186.5464,7961343.1,0,0.0091,1902.69,0.0524,1903.18,0.0078,2023-05-30 17:36:41.4035851,1685468201290
1917.05,1881.27,1902.98,ETH_USDT,4187.5395,7963235.77,0,0.0092,1902.58,0.0009,1902.95,0.2854,2023-05-30 17:37:23.617106,1685468243507
1917.05,1881.27,1902.51,ETH_USDT,4187.5895,7963330.94,0,0.0089,1902.51,0.109,1902.68,0.0078,2023-05-30 17:37:34.0435667,1685468253935
1917.05,1881.27,1902.83,ETH_USDT,4187.5896,7963331.13,0,0.0091,1902.55,2.2996,1902.83,0.0079,2023-05-30 17:37:39.808109,1685468259698
1917.05,1881.27,1903.36,ETH_USDT,4188.6496,7965349.52,0,0.0094,1902.7,0.0001,1903.34,16.1621,2023-05-30 17:37:55.4899979,1685468275383
1917.05,1881.27,1902.96,ETH_USDT,4188.4716,7965013.69,0,0.0086,1902.96,0.0078,1903.4,0.25,2023-05-30 17:38:00.5401075,1685468280435
1917.05,1881.27,1903.6,ETH_USDT,4188.4795,7965028.73,0,0.009,1903.35,0.0911,1903.61,0.1286,2023-05-30 17:38:31.930236,1685468311818
1917.05,1881.27,1903.65,ETH_USDT,4188.5895,7965238.23,0,0.009,1903.64,2.2913,1903.65,0.0476,2023-05-30 17:38:37.543543,1685468317437
1917.05,1881.27,1903.64,ETH_USDT,4188.5896,7965238.42,0,0.009,1903.64,0.1401,1903.65,0.0476,2023-05-30 17:38:39.4974272,1685468319381
1917.05,1881.27,1903.65,ETH_USDT,4187.3122,7962827.58,0,0.0088,1903.54,0.2854,1903.65,0.0476,2023-05-30 17:39:02.9136542,1685468342802
1917.05,1881.27,1903.89,ETH_USDT,4187.3692,7962936.15,0,0.0089,1903.64,0.0078,1904.03,0.1576,2023-05-30 17:39:03.312287,1685468343206
1917.05,1881.27,1904.1,ETH_USDT,4187.7887,7963735.28,0,0.009,1904.09,0.4239,1904.1,0.1326,2023-05-30 17:39:04.8898775,1685468344783
1917.05,1881.27,1904.09,ETH_USDT,4188.1452,7964414.41,0,0.009,1904.09,0.4317,1904.4,0.1,2023-05-30 17:39:07.7526193,1685468347644
1917.05,1881.27,1903.65,ETH_USDT,4188.1547,7964432.5,0,0.0088,1903.65,0.4335,1904.06,0.0078,2023-05-30 17:39:16.4830198,1685468356372
1917.05,1881.27,1903.83,ETH_USDT,4189.1547,7966337.17,0,0.0089,1903.84,0.3601,1904.34,0.0078,2023-05-30 17:39:23.6414627,1685468363537
1917.05,1881.27,1903.66,ETH_USDT,4189.1548,7966337.36,0,0.0088,1903.66,0.0525,1904.16,0.0078,2023-05-30 17:39:29.6440769,1685468369535
1917.05,1881.27,1904.05,ETH_USDT,4168.6315,7927582.62,0,0.0086,1904.08,2.1007,1904.35,0.0004,2023-05-30 17:40:02.5229826,1685468402415
1917.05,1881.27,1903.8,ETH_USDT,4168.6415,7927601.67,0,0.0085,1903.76,0.0525,1904.26,0.0078,2023-05-30 17:40:13.4487913,1685468413345
1917.05,1881.27,1903.76,ETH_USDT,4168.6515,7927620.72,0,0.0084,1903.74,0.0003,1903.97,0.0078,2023-05-30 17:40:14.6521462,1685468414548
1917.05,1881.27,1903.65,ETH_USDT,4168.656,7927629.29,0,0.0084,1903.74,0.0003,1903.97,0.0078,2023-05-30 17:40:15.0558424,1685468414950
1917.05,1881.27,1904.18,ETH_USDT,4168.6586,7927634.24,0,0.0087,1903.69,0.0525,1904.18,0.0203,2023-05-30 17:40:39.371781,1685468439253
1917.05,1881.27,1904.4,ETH_USDT,4168.7525,7927813.14,0,0.0088,1904.15,0.08,1904.41,0.4229,2023-05-30 17:40:39.772201,1685468439659
1917.05,1881.27,1904.41,ETH_USDT,4168.8625,7928022.71,0,0.0088,1904.3,2.1083,1904.41,0.0976,2023-05-30 17:40:55.0286935,1685468454921
1917.05,1881.27,1904.31,ETH_USDT,4162.053,7915162.6,0,0.0091,1904.31,0.0078,1904.41,0.0276,2023-05-30 17:41:02.5016545,1685468462394
1917.05,1881.27,1904.65,ETH_USDT,4162.163,7915372.21,0,0.0093,1904.42,0.0077,1904.65,0.1884,2023-05-30 17:41:20.0093927,1685468479904
1917.05,1881.27,1904.44,ETH_USDT,4162.2859,7915606.38,0,0.0092,1904.38,2.1004,1904.64,0.0498,2023-05-30 17:41:21.638106,1685468481533
1917.05,1881.27,1904.79,ETH_USDT,4162.2909,7915615.91,0,0.0094,1904.42,0.03,1904.79,0.2804,2023-05-30 17:41:42.5411115,1685468502433
1917.05,1881.27,1904.22,ETH_USDT,4162.291,7915616.1,0,0.0091,1904.42,0.0049,1904.79,0.2804,2023-05-30 17:41:55.2441684,1685468515135
1917.05,1881.27,1904.49,ETH_USDT,4158.102,7907707.21,0,0.009,1904.49,0.0049,1904.79,0.2804,2023-05-30 17:42:15.678908,1685468535576
1917.05,1881.27,1904.82,ETH_USDT,4158.462,7908393.27,0,0.0092,1904.57,0.0348,1905.01,0.1313,2023-05-30 17:42:37.3507942,1685468557247
